#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2020-01-30T21:58:53 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5e3336079635	
#INFO	-out.max=unlimited	
#INFO	queryParameters=24	
#-oc.form=dec
#-out.max=unlimited
#-out.all=2
#-order=I
#-nav=cat:J/A+A/630/A58&tab:{J/A+A/630/A58/table2}&key:source=J/A+A/630/A58&HTTPPRM:&&-ref=VIZ5e3336079635&-out.max=unlimited&-out.form=HTML Table&-out.all=2&-order=I&-oc.form=dec&-out.src=J/A+A/630/A58/table2&-out=vu&-out=Ju&-out=vl&-out=Jl&-out=sigma&-out=Dsigma&-out=lambda&-out=Dlambda&-out=Aqua&-out=Ama&-out=A&-out=Atot&-out=Eu&-out=DEu&-out=Tu&-out=gu&-meta=1u&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&
#-out.src=J/A+A/630/A58/table2
#-source=J/A+A/630/A58/table2
#-out=vu
#-out=Ju
#-out=vl
#-out=Jl
#-out=sigma
#-out=Dsigma
#-out=lambda
#-out=Dlambda
#-out=Aqua
#-out=Ama
#-out=A
#-out=Atot
#-out=Eu
#-out=DEu
#-out=Tu
#-out=gu
#-source=J/A+A/630/A58
#
#INFO	CatalogsExamined=2	
#  2 catalogues with potential matches were examined.
#

#RESOURCE=yCat_36300058
#Name: J/A+A/630/A58
#Title: Full infrared spectrum of molecular hydrogen (Roueff+, 2019)
#Table	J_A_A_630_A58_table2:
#Name: J/A+A/630/A58/table2
#Title: List of all infrared transition of the X H2 rovibrational states
#Column	vu	(I2)	Upper state vibrational quantum number	[ucd=phys.atmol.qn]
#Column	Ju	(I2)	Upper state rotational quantum number	[ucd=phys.atmol.qn]
#Column	vl	(I2)	Lower state vibrational quantum number	[ucd=phys.atmol.qn]
#Column	Jl	(I2)	Lower state rotational quantum number	[ucd=phys.atmol.qn]
#Column	sigma	(F16.6)	Transition wave-number, {sigma}	[ucd=em.wavenumber;phys.atmol.transition]
#Column	Dsigma	(F7)	Transition wave-number accuracy, {Delta}{sigma}	[ucd=stat.error]
#Column	lambda	(F17.9)	Transition wavelength, {lambda}	[ucd=em.wl;phys.atmol.transition]
#Column	Dlambda	(F7)	Transition wavelength accuracy, {Delta}{lambda}	[ucd=stat.error]
#Column	Aqua	(E9.2)	Electric quadrupole transition Einstein coefficient Aqua(vu,Ju --> vl,Jl)	[ucd=phys.atmol.transProb;phys.atmol.transition]
#Column	Ama	(E9.2)	Magnetic dipole transition Einstein coefficient Ama(vu,Ju --> vl,Jl)	[ucd=phys.atmol.transProb;phys.atmol.transition]
#Column	A	(E9.2)	Full radiative transition emission probability Einstein coefficient A(vu,Ju --> vl,Jl) = Aqua(vu,Ju --> vl,Jl) + Ama(vu,Ju --> vl,Jl)	[ucd=phys.atmol.transProb]
#Column	Atot	(E9.2)	Total level emission probability of the upper level A_tot_(vu,Ju) = {Sum}(vl,Jl) A(vu,Ju --> vl,Jl)	[ucd=stat.probability;phys.atmol.level]
#Column	Eu	(F16.6)	Upper level energy (origin is the H_2 dissociation limit)	[ucd=phys.energy;phys.atmol.level]
#Column	DEu	(F7)	Upper level energy accuracy, {Delta}Eu	[ucd=stat.error]
#Column	Tu	(F11.1)	Upper level term energy (computed from (0,0) level with a dissociation energy of 36118.0695cm^-1^)	[ucd=phys.energy;phys.atmol.level]
#Column	gu	(I3)	Upper level statistical weight (1)	[ucd=stat.weight;phys.atmol.level]
vu	Ju	vl	Jl	sigma	Dsigma	lambda	Dlambda	Aqua	Ama	A	Atot	Eu	DEu	Tu	gu
10	14	 5	14	     9339.177379	  5e-04	      1.070758119	  5e-08	 8.39e-08	 3.63e-10	 8.43e-08	 2.35e-06	     -257.534419	  4e-03	    51595.3	 29
10	14	 5	12	    11168.938234	  4e-04	      0.895340254	  3e-08	 3.35e-07	 0.00e+00	 3.35e-07	 2.35e-06	     -257.534419	  4e-03	    51595.3	 29
10	14	 6	16	     5124.108116	  9e-04	      1.951559135	  3e-07	 1.72e-09	 0.00e+00	 1.72e-09	 2.35e-06	     -257.534419	  4e-03	    51595.3	 29
10	14	 6	14	     6897.765413	  9e-04	      1.449744867	  2e-07	 2.36e-07	 1.61e-09	 2.38e-07	 2.35e-06	     -257.534419	  4e-03	    51595.3	 29
10	14	 6	12	     8584.286248	  8e-04	      1.164919215	  1e-07	 2.93e-07	 0.00e+00	 2.93e-07	 2.35e-06	     -257.534419	  4e-03	    51595.3	 29
10	14	 7	16	     3118.295575	  1e-03	      3.206880092	  1e-06	 1.67e-08	 0.00e+00	 1.67e-08	 2.35e-06	     -257.534419	  4e-03	    51595.3	 29
10	14	 7	14	     4714.425123	  1e-03	      2.121149396	  5e-07	 2.60e-07	 1.92e-08	 2.80e-07	 2.35e-06	     -257.534419	  4e-03	    51595.3	 29
10	14	 7	12	     6248.443914	  1e-03	      1.600398457	  3e-07	 1.09e-08	 0.00e+00	 1.09e-08	 2.35e-06	     -257.534419	  4e-03	    51595.3	 29
10	14	 8	16	     1414.595273	  9e-04	      7.069159774	  5e-06	 7.76e-09	 0.00e+00	 7.76e-09	 2.35e-06	     -257.534419	  4e-03	    51595.3	 29
10	14	 8	14	     2811.295792	  1e-03	      3.557078564	  1e-06	 4.30e-08	 1.05e-07	 1.48e-07	 2.35e-06	     -257.534419	  4e-03	    51595.3	 29
10	14	 8	12	     4178.415623	  1e-03	      2.393251630	  7e-07	 2.47e-07	 0.00e+00	 2.47e-07	 2.35e-06	     -257.534419	  4e-03	    51595.3	 29
10	14	 9	16	       62.011511	  3e-04	    161.260382770	  9e-04	 5.98e-15	 0.00e+00	 5.98e-15	 2.35e-06	     -257.534419	  4e-03	    51595.3	 29
10	14	 9	14	     1221.811823	  8e-04	      8.184566405	  5e-06	 2.20e-10	 8.76e-08	 8.78e-08	 2.35e-06	     -257.534419	  4e-03	    51595.3	 29
10	14	 9	12	     2399.272741	  1e-03	      4.167929652	  2e-06	 2.41e-07	 0.00e+00	 2.41e-07	 2.35e-06	     -257.534419	  4e-03	    51595.3	 29
10	14	10	12	      948.583060	  6e-04	     10.542039408	  7e-06	 5.91e-09	 0.00e+00	 5.91e-09	 2.35e-06	     -257.534419	  4e-03	    51595.3	 29
11	 0	 0	 2	    32532.725642	  5e-03	      0.307382791	  5e-08	 6.39e-12	 0.00e+00	 6.39e-12	 4.59e-06	    -3230.970678	  5e-03	    47317.2	  1
11	 0	 1	 2	    28389.260253	  4e-03	      0.352245881	  5e-08	 3.99e-11	 0.00e+00	 3.99e-11	 4.59e-06	    -3230.970678	  5e-03	    47317.2	  1
11	 0	 2	 2	    24480.737771	  3e-03	      0.408484421	  5e-08	 6.41e-11	 0.00e+00	 6.41e-11	 4.59e-06	    -3230.970678	  5e-03	    47317.2	  1
11	 0	 3	 2	    20802.401516	  2e-03	      0.480713729	  5e-08	 1.57e-11	 0.00e+00	 1.57e-11	 4.59e-06	    -3230.970678	  5e-03	    47317.2	  1
11	 0	 4	 2	    17351.355178	  2e-03	      0.576323860	  6e-08	 2.78e-09	 0.00e+00	 2.78e-09	 4.59e-06	    -3230.970678	  5e-03	    47317.2	  1
11	 0	 5	 2	    14126.754766	  1e-03	      0.707876661	  6e-08	 3.18e-08	 0.00e+00	 3.18e-08	 4.59e-06	    -3230.970678	  5e-03	    47317.2	  1
11	 0	 6	 2	    11130.091367	  6e-04	      0.898465221	  5e-08	 2.10e-07	 0.00e+00	 2.10e-07	 4.59e-06	    -3230.970678	  5e-03	    47317.2	  1
11	 0	 7	 2	     8365.594589	  2e-04	      1.195372295	  3e-08	 9.49e-07	 0.00e+00	 9.49e-07	 4.59e-06	    -3230.970678	  5e-03	    47317.2	  1
11	 0	 8	 2	     5840.801124	  1e-04	      1.712093904	  4e-08	 2.21e-06	 0.00e+00	 2.21e-06	 4.59e-06	    -3230.970678	  5e-03	    47317.2	  1
11	 0	 9	 2	     3567.355542	  3e-04	      2.803196901	  2e-07	 1.17e-06	 0.00e+00	 1.17e-06	 4.59e-06	    -3230.970678	  5e-03	    47317.2	  1
11	 0	10	 2	     1562.147648	  3e-04	      6.401443559	  1e-06	 1.04e-08	 0.00e+00	 1.04e-08	 4.59e-06	    -3230.970678	  5e-03	    47317.2	  1
11	 1	 0	 3	    32232.230971	  5e-03	      0.310248459	  5e-08	 7.05e-12	 0.00e+00	 7.05e-12	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 0	 1	    32819.263003	  5e-03	      0.304699103	  5e-08	 2.05e-13	 5.05e-17	 2.05e-13	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 1	 3	    28106.358267	  4e-03	      0.355791380	  5e-08	 5.84e-11	 0.00e+00	 5.84e-11	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 1	 1	    28664.009143	  4e-03	      0.348869551	  5e-08	 1.55e-13	 1.38e-15	 1.56e-13	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 2	 3	    24215.047673	  3e-03	      0.412966356	  5e-08	 1.96e-10	 0.00e+00	 1.96e-10	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 2	 1	    24743.955384	  3e-03	      0.404139106	  5e-08	 4.61e-11	 1.44e-14	 4.61e-11	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 3	 3	    20553.667815	  2e-03	      0.486531168	  5e-08	 2.19e-10	 0.00e+00	 2.19e-10	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 3	 1	    21054.261793	  2e-03	      0.474963221	  5e-08	 8.23e-10	 1.00e-13	 8.23e-10	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 4	 3	    17119.461651	  2e-03	      0.584130518	  6e-08	 3.32e-11	 0.00e+00	 3.32e-11	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 4	 1	    17591.939664	  2e-03	      0.568442150	  6e-08	 6.91e-09	 5.34e-13	 6.91e-09	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 5	 3	    13911.745105	  1e-03	      0.718817080	  6e-08	 5.95e-09	 0.00e+00	 5.95e-09	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 5	 1	    14356.039110	  1e-03	      0.696570964	  5e-08	 3.83e-08	 2.18e-12	 3.83e-08	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 6	 3	    10932.199017	  6e-04	      0.914729048	  5e-08	 6.90e-08	 0.00e+00	 6.90e-08	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 6	 1	    11347.925812	  6e-04	      0.881218309	  4e-08	 1.68e-07	 6.31e-12	 1.68e-07	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 7	 3	     8185.285717	  2e-04	      1.221704452	  2e-08	 4.12e-07	 0.00e+00	 4.12e-07	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 7	 1	     8571.675947	  2e-04	      1.166632997	  2e-08	 5.69e-07	 1.56e-11	 5.69e-07	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 8	 3	     5678.837029	  2e-04	      1.760923927	  5e-08	 1.12e-06	 0.00e+00	 1.12e-06	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 8	 1	     6034.632182	  2e-04	      1.657101825	  4e-08	 1.07e-06	 1.13e-10	 1.07e-06	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 9	 3	     3424.885210	  3e-04	      2.919805887	  2e-07	 6.46e-07	 0.00e+00	 6.46e-07	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	 9	 1	     3748.185122	  3e-04	      2.667957871	  2e-07	 4.83e-07	 1.13e-09	 4.84e-07	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	10	 3	     1440.849857	  3e-04	      6.940348400	  1e-06	 7.38e-09	 0.00e+00	 7.38e-09	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 1	10	 1	     1728.879193	  3e-04	      5.784094135	  1e-06	 1.54e-09	 2.33e-09	 3.87e-09	 4.60e-06	    -3180.319637	  5e-03	    47390.1	  9
11	 2	 0	 4	    31869.346101	  5e-03	      0.313781148	  5e-08	 8.67e-12	 0.00e+00	 8.67e-12	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 0	 2	    32683.770415	  5e-03	      0.305962252	  5e-08	 1.20e-13	 1.63e-16	 1.20e-13	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 0	 0	    33038.143549	  5e-03	      0.302680445	  4e-08	 4.95e-13	 0.00e+00	 4.95e-13	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 1	 4	    27766.764003	  4e-03	      0.360142795	  5e-08	 8.26e-11	 0.00e+00	 8.26e-11	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 1	 2	    28540.305026	  4e-03	      0.350381679	  5e-08	 1.82e-13	 4.51e-15	 1.87e-13	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 1	 0	    28876.977328	  4e-03	      0.346296632	  5e-08	 1.62e-11	 0.00e+00	 1.62e-11	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 2	 4	    23898.245808	  3e-03	      0.418440754	  5e-08	 3.54e-10	 0.00e+00	 3.54e-10	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 2	 2	    24631.782543	  3e-03	      0.405979550	  5e-08	 3.63e-11	 4.40e-14	 3.64e-11	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 2	 0	    24951.140790	  3e-03	      0.400783278	  5e-08	 2.16e-10	 0.00e+00	 2.16e-10	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 3	 4	    20259.328008	  2e-03	      0.493599788	  6e-08	 7.57e-10	 0.00e+00	 7.57e-10	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 3	 2	    20953.446289	  2e-03	      0.477248461	  5e-08	 6.16e-10	 3.04e-13	 6.16e-10	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 3	 0	    21255.752458	  2e-03	      0.470460880	  5e-08	 1.72e-09	 0.00e+00	 1.72e-09	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 4	 4	    16847.440547	  2e-03	      0.593561970	  6e-08	 5.21e-10	 0.00e+00	 5.21e-10	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 4	 2	    17502.399950	  2e-03	      0.571350216	  5e-08	 5.06e-09	 1.62e-12	 5.07e-09	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 4	 0	    17787.777563	  2e-03	      0.562183778	  5e-08	 9.50e-09	 0.00e+00	 9.50e-09	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 5	 4	    13662.114603	  1e-03	      0.731951114	  5e-08	 4.40e-10	 0.00e+00	 4.40e-10	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 5	 2	    14277.799539	  1e-03	      0.700388038	  5e-08	 2.78e-08	 6.57e-12	 2.78e-08	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 5	 0	    14546.213480	  1e-03	      0.687464130	  5e-08	 4.01e-08	 0.00e+00	 4.01e-08	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 6	 4	    10705.287182	  5e-04	      0.934117864	  5e-08	 2.70e-08	 0.00e+00	 2.70e-08	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 6	 2	    11281.136140	  5e-04	      0.886435539	  4e-08	 1.21e-07	 1.89e-11	 1.21e-07	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 6	 0	    11532.363511	  5e-04	      0.867124938	  4e-08	 1.40e-07	 0.00e+00	 1.40e-07	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 7	 4	     7981.735859	  1e-04	      1.252860302	  2e-08	 2.44e-07	 0.00e+00	 2.44e-07	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 7	 2	     8516.639361	  1e-04	      1.174172062	  2e-08	 4.07e-07	 4.68e-11	 4.07e-07	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 7	 0	     8750.227622	  1e-04	      1.142827413	  2e-08	 3.87e-07	 0.00e+00	 3.87e-07	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 8	 4	     5499.693887	  2e-04	      1.818283018	  6e-08	 7.83e-07	 0.00e+00	 7.83e-07	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 8	 2	     5991.845897	  2e-04	      1.668934778	  5e-08	 7.53e-07	 3.47e-10	 7.54e-07	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 8	 0	     6207.052267	  2e-04	      1.611070693	  5e-08	 6.07e-07	 0.00e+00	 6.07e-07	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 9	 4	     3271.723561	  3e-04	      3.056492950	  3e-07	 4.85e-07	 0.00e+00	 4.85e-07	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 9	 2	     3718.400314	  3e-04	      2.689328516	  2e-07	 3.30e-07	 3.43e-09	 3.33e-07	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	 9	 0	     3914.102381	  3e-04	      2.554864188	  2e-07	 2.24e-07	 0.00e+00	 2.24e-07	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	10	 4	     1315.973909	  2e-04	      7.598934851	  1e-06	 6.16e-09	 0.00e+00	 6.16e-09	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	10	 2	     1713.192420	  3e-04	      5.837055945	  1e-06	 9.16e-10	 6.83e-09	 7.74e-09	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	10	 0	     1887.751964	  3e-04	      5.297306103	  9e-07	 1.01e-11	 0.00e+00	 1.01e-11	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 2	11	 0	      151.044772	  5e-05	     66.205535402	  2e-05	 9.78e-13	 0.00e+00	 9.78e-13	 4.61e-06	    -3079.925905	  5e-03	    47534.5	  5
11	 3	 0	 5	    31446.291106	  5e-03	      0.318002526	  5e-08	 1.00e-11	 0.00e+00	 1.00e-11	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 0	 3	    32480.961805	  5e-03	      0.307872657	  5e-08	 8.03e-14	 3.59e-16	 8.07e-14	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 0	 1	    33067.993838	  5e-03	      0.302407217	  4e-08	 2.92e-12	 0.00e+00	 2.92e-12	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 1	 5	    27372.558800	  4e-03	      0.365329382	  5e-08	 1.03e-10	 0.00e+00	 1.03e-10	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 1	 3	    28355.089101	  4e-03	      0.352670378	  5e-08	 3.46e-13	 9.25e-15	 3.55e-13	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 1	 1	    28912.739978	  4e-03	      0.345868292	  5e-08	 6.21e-11	 0.00e+00	 6.21e-11	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 2	 5	    23532.283322	  3e-03	      0.424948139	  5e-08	 5.07e-10	 0.00e+00	 5.07e-10	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 2	 3	    24463.778508	  3e-03	      0.408767599	  5e-08	 3.89e-11	 9.00e-14	 3.90e-11	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 2	 1	    24992.686219	  3e-03	      0.400117055	  5e-08	 6.27e-10	 0.00e+00	 6.27e-10	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 3	 5	    19921.212295	  2e-03	      0.501977483	  6e-08	 1.41e-09	 0.00e+00	 1.41e-09	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 3	 3	    20802.398650	  2e-03	      0.480713795	  5e-08	 6.13e-10	 6.23e-13	 6.14e-10	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 3	 1	    21302.992628	  2e-03	      0.469417615	  5e-08	 4.14e-09	 0.00e+00	 4.14e-09	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 4	 5	    16537.011532	  2e-03	      0.604704180	  6e-08	 2.00e-09	 0.00e+00	 2.00e-09	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 4	 3	    17368.192485	  2e-03	      0.575765153	  5e-08	 4.91e-09	 3.29e-12	 4.91e-09	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 4	 1	    17840.670498	  2e-03	      0.560517050	  5e-08	 1.99e-08	 0.00e+00	 1.99e-08	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 5	 5	    13379.484643	  1e-03	      0.747412944	  5e-08	 4.85e-10	 0.00e+00	 4.85e-10	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 5	 3	    14160.475940	  1e-03	      0.706190953	  5e-08	 2.65e-08	 1.33e-11	 2.65e-08	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 5	 1	    14604.769945	  1e-03	      0.684707807	  5e-08	 7.51e-08	 0.00e+00	 7.51e-08	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 6	 5	    10450.894114	  5e-04	      0.956855929	  4e-08	 8.18e-09	 0.00e+00	 8.18e-09	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 6	 3	    11180.929852	  5e-04	      0.894379996	  4e-08	 1.14e-07	 3.74e-11	 1.14e-07	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 6	 1	    11596.656647	  5e-04	      0.862317503	  4e-08	 2.36e-07	 0.00e+00	 2.36e-07	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 7	 5	     7756.419868	  9e-05	      1.289254601	  1e-08	 1.48e-07	 0.00e+00	 1.48e-07	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 7	 3	     8434.016551	  9e-05	      1.185674695	  1e-08	 3.80e-07	 9.39e-11	 3.80e-07	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 7	 1	     8820.406781	  1e-04	      1.133734560	  1e-08	 5.81e-07	 0.00e+00	 5.81e-07	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 8	 5	     5304.810283	  2e-04	      1.885081552	  8e-08	 5.80e-07	 0.00e+00	 5.80e-07	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 8	 3	     5927.567864	  2e-04	      1.687032562	  6e-08	 6.86e-07	 7.18e-10	 6.87e-07	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 8	 1	     6283.363016	  2e-04	      1.591504418	  6e-08	 8.05e-07	 0.00e+00	 8.05e-07	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 9	 5	     3109.312539	  3e-04	      3.216145008	  3e-07	 3.78e-07	 0.00e+00	 3.78e-07	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 9	 3	     3673.616044	  4e-04	      2.722113547	  3e-07	 2.88e-07	 6.91e-09	 2.95e-07	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	 9	 1	     3996.915957	  4e-04	      2.501929014	  2e-07	 2.47e-07	 0.00e+00	 2.47e-07	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	10	 5	     1189.027163	  2e-04	      8.410236798	  2e-06	 4.79e-09	 0.00e+00	 4.79e-09	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	10	 3	     1689.580691	  3e-04	      5.918628245	  1e-06	 6.33e-10	 1.32e-08	 1.38e-08	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	10	 1	     1977.610027	  4e-04	      5.056608666	  1e-06	 1.34e-09	 0.00e+00	 1.34e-09	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 3	11	 1	      248.730834	  8e-05	     40.204102721	  1e-05	 1.48e-11	 0.00e+00	 1.48e-11	 4.61e-06	    -2931.588803	  5e-03	    47747.9	 21
11	 4	 0	 6	    30965.205339	  4e-03	      0.322943119	  5e-08	 1.09e-11	 0.00e+00	 1.09e-11	 4.59e-06	    -2737.967103	  5e-03	    48026.5	  9
11	 4	 0	 4	    32211.304904	  5e-03	      0.310450012	  4e-08	 4.59e-14	 6.80e-16	 4.66e-14	 4.59e-06	    -2737.967103	  5e-03	    48026.5	  9
11	 4	 0	 2	    33025.729217	  5e-03	      0.302794222	  4e-08	 8.13e-12	 0.00e+00	 8.13e-12	 4.59e-06	    -2737.967103	  5e-03	    48026.5	  9
11	 4	 1	 6	    26925.713555	  4e-03	      0.371392200	  5e-08	 1.19e-10	 0.00e+00	 1.19e-10	 4.59e-06	    -2737.967103	  5e-03	    48026.5	  9
11	 4	 1	 4	    28108.722806	  4e-03	      0.355761451	  5e-08	 6.77e-13	 1.51e-14	 6.92e-13	 4.59e-06	    -2737.967103	  5e-03	    48026.5	  9
11	 4	 1	 2	    28882.263828	  4e-03	      0.346233247	  4e-08	 1.43e-10	 0.00e+00	 1.43e-10	 4.59e-06	    -2737.967103	  5e-03	    48026.5	  9
11	 4	 2	 6	    23118.973735	  3e-03	      0.432545152	  5e-08	 6.36e-10	 0.00e+00	 6.36e-10	 4.59e-06	    -2737.967103	  5e-03	    48026.5	  9
11	 4	 2	 4	    24240.204611	  3e-03	      0.412537772	  5e-08	 4.47e-11	 1.54e-13	 4.49e-11	 4.59e-06	    -2737.967103	  5e-03	    48026.5	  9
11	 4	 2	 2	    24973.741346	  3e-03	      0.400420580	  5e-08	 1.27e-09	 0.00e+00	 1.27e-09	 4.59e-06	    -2737.967103	  5e-03	    48026.5	  9
11	 4	 3	 6	    19540.988811	  2e-03	      0.511744830	  6e-08	 2.02e-09	 0.00e+00	 2.02e-09	 4.59e-06	    -2737.967103	  5e-03	    48026.5	  9
11	 4	 3	 4	    20601.286810	  2e-03	      0.485406572	  5e-08	 6.50e-10	 1.06e-12	 6.51e-10	 4.59e-06	    -2737.967103	  5e-03	    48026.5	  9
11	 4	 3	 2	    21295.405091	  2e-03	      0.469584869	  5e-08	 7.49e-09	 0.00e+00	 7.49e-09	 4.59e-06	    -2737.967103	  5e-03	    48026.5	  9
11	 4	 4	 6	    16189.710876	  1e-03	      0.617676256	  5e-08	 3.82e-09	 0.00e+00	 3.82e-09	 4.59e-06	    -2737.967103	  5e-03	    48026.5	  9
11	 4	 4	 4	    17189.399350	  2e-03	      0.581753894	  5e-08	 5.01e-09	 5.58e-12	 5.02e-09	 4.59e-06	    -2737.967103	  5e-03	    48026.5	  9
11	 4	 4	 2	    17844.358753	  2e-03	      0.560401197	  5e-08	 3.28e-08	 0.00e+00	 3.28e-08	 4.59e-06	    -2737.967103	  5e-03	    48026.5	  9
11	 4	 5	 6	    13065.275607	  9e-04	      0.765387605	  5e-08	 3.18e-09	 0.00e+00	 3.18e-09	 4.59e-06	    -2737.967103	  5e-03	    48026.5	  9
